id,cafe,dishname,price,meat,cat,stu_price,campus
2659,工学部二食堂（水苑）,早餐面,6.5,素,面食,6.5,工学部
2683,工学部二食堂（水苑）,冷面+鸡蛋+火腿,6.5,荤,小吃,6.5,工学部
2695,工学部二食堂（水苑）,煎饼+鸡蛋+火腿,6.5,荤,小吃,6.5,工学部
2707,工学部二食堂（水苑）,饭团+火腿,6.5,荤,小吃,6.5,工学部
2827,工学部二食堂（水苑）,荷包蛋面（粉）,6.5,素,面食,6.5,工学部
21,信息学部三食堂,金牌蒜香粉/面,6,素,面食,6,信息学部
137,信息学部三食堂,梅菜扣肉,6,荤,份儿菜,6,信息学部
140,信息学部三食堂,莲藕排骨汤,6,荤,份儿菜,6,信息学部
141,信息学部三食堂,萝卜排骨汤,6,荤,份儿菜,6,信息学部
142,信息学部三食堂,海带排骨汤,6,荤,份儿菜,6,信息学部
143,信息学部三食堂,冬瓜排骨汤,6,荤,份儿菜,6,信息学部
144,信息学部三食堂,香菇排骨汤,6,荤,份儿菜,6,信息学部
145,信息学部三食堂,山药排骨汤,6,荤,份儿菜,6,信息学部
146,信息学部三食堂,香菇土鸡汤,6,荤,份儿菜,6,信息学部
148,信息学部三食堂,三鲜烩面,6,荤,面食,6,信息学部
149,信息学部三食堂,炸酱烩面,6,荤,面食,6,信息学部
150,信息学部三食堂,鸡肉烩面,6,荤,面食,6,信息学部
155,信息学部三食堂,番茄鸡蛋盖面,6,素,面食,6,信息学部
201,信息学部三食堂,鲜肉小笼包,6,素,面点,6,信息学部
202,信息学部三食堂,梅干菜小笼包,6,荤,面点,6,信息学部
203,信息学部三食堂,鲜肉蒸饺,6,荤,面点,6,信息学部
205,信息学部三食堂,重油烧卖,6,素,面点,6,信息学部
212,信息学部三食堂,炸酱拌拉面,6,荤,面食,6,信息学部
222,信息学部三食堂,炸酱拌刀削面,6,荤,面食,6,信息学部
232,信息学部三食堂,炸酱拌米粉,6,荤,面食,6,信息学部
242,信息学部三食堂,炸酱拌宽粉,6,荤,面食,6,信息学部
256,信息学部三食堂,酸辣手工土豆粉,6,荤,面食,6,信息学部
267,信息学部三食堂,馄饨,6,荤,面食,6,信息学部
268,信息学部三食堂,鲜肉白菜饺子,6,荤,面食,6,信息学部
273,信息学部三食堂,糊汤粉,6,荤,面食,6,信息学部
289,信息学部三食堂,肉夹馍,6,荤,面点,6,信息学部
294,信息学部三食堂,鲜豆皮,6,素,面点,6,信息学部
317,信息学部三食堂,番茄鸡蛋汤面,6,素,面食,6,信息学部
337,信息学部三食堂,素抓饭,6,素,套餐,6,信息学部
634,信息学部二食堂（一楼）,鸡蛋炒河粉,6,素,套餐,4.2,信息学部
635,信息学部二食堂（一楼）,鸡蛋炒豆丝,6,素,套餐,4.2,信息学部
636,信息学部二食堂（一楼）,老面锅贴饺,6,素,面点,4.2,信息学部
694,信息学部一食堂珞珈面馆,海带鸭血煲,6,荤,面食,6,信息学部
728,信息学部一食堂珞珈面馆,风味番茄鸡蛋面,6,素,面食,6,信息学部
766,星湖园食堂,重庆小面,6,素,面食,6,信息学部
768,星湖园食堂,酸辣粉丝,6,素,面食,6,信息学部
770,星湖园食堂,鸡蛋炒粉,6,素,面食,6,信息学部
776,星湖园食堂,番茄鸡蛋粉,6,素,面食,6,信息学部
781,星湖园食堂,三鲜粉,6,素,面食,6,信息学部
788,星湖园食堂,雪菜肉丝炒饭,6,荤,套餐,6,信息学部
789,星湖园食堂,酸豆角肉丝炒饭,6,荤,套餐,6,信息学部
790,星湖园食堂,老干妈肉丝炒饭,6,荤,套餐,6,信息学部
806,星湖园食堂,菠萝炒饭,6,素,套餐,6,信息学部
820,星湖园食堂,饭团,6,素,面点,6,信息学部
851,星湖园食堂,原汤鱼粉,6,素,面食,6,信息学部
880,星湖园食堂,牛腩胡萝卜汤,6,荤,汤羹,6,信息学部
883,星湖园食堂,回锅肉,6,荤,份儿菜,6,信息学部
884,星湖园食堂,回锅牛肉,6,荤,份儿菜,6,信息学部
885,星湖园食堂,孜然鸡片,6,荤,份儿菜,6,信息学部
886,星湖园食堂,蒙古肉,6,荤,份儿菜,6,信息学部
887,星湖园食堂,啤酒鸭,6,荤,份儿菜,6,信息学部
888,星湖园食堂,鹌鹑蛋红烧肉,6,荤,份儿菜,6,信息学部
889,星湖园食堂,红烧肉丸,6,荤,份儿菜,6,信息学部
890,星湖园食堂,红烧鱼块,6,荤,份儿菜,6,信息学部
891,星湖园食堂,酸菜鱼片,6,荤,份儿菜,6,信息学部
892,星湖园食堂,水煮肉片,6,荤,份儿菜,6,信息学部
943,田园食堂,土豆烧鸡块,6,荤,份儿菜,6,工学部
944,田园食堂,胡萝卜烧鸭,6,荤,份儿菜,6,工学部
945,田园食堂,金针菇炒肉丝,6,荤,份儿菜,6,工学部
946,田园食堂,精武鸭脖,6,荤,份儿菜,6,工学部
947,田园食堂,雪花鸡柳,6,荤,份儿菜,6,工学部
948,田园食堂,腊肉炒菜薹,6,荤,份儿菜,6,工学部
949,田园食堂,椒盐藕夹,6,荤,份儿菜,6,工学部
950,田园食堂,卤鸡腿,6,荤,份儿菜,6,工学部
987,田园食堂,孜然鸡排,6,荤,份儿菜,6,工学部
988,田园食堂,麻辣翅根,6,荤,份儿菜,6,工学部
989,田园食堂,麻辣龙骨脆,6,荤,份儿菜,6,工学部
990,田园食堂,农家小炒肉,6,荤,份儿菜,6,工学部
991,田园食堂,川味辣子鸡,6,荤,份儿菜,6,工学部
1000,田园食堂,湘西土匪鸭,6,荤,份儿菜,6,工学部
1001,田园食堂,麻辣鸭片,6,荤,份儿菜,6,工学部
1002,田园食堂,土匪猪肝,6,荤,份儿菜,6,工学部
1003,田园食堂,干煸茶树菇,6,荤,份儿菜,6,工学部
1004,田园食堂,湘味炒得,6,荤,份儿菜,6,工学部
1005,田园食堂,尖椒焖鸭翅,6,荤,份儿菜,6,工学部
1006,田园食堂,尖椒爆培根,6,荤,份儿菜,6,工学部
1039,田园食堂,鲜肉汤包,6,荤,面点,6,工学部
1052,田园食堂,麻辣米线,6,荤,面食,6,工学部
1063,田园食堂,葱油拌面,6,素,面食,6,工学部
1166,湖滨食堂,西红柿鸡蛋面,6,荤,面食,4.2,文理学部
1190,湖滨风味食堂,素拉面,6,素,面食,6,文理学部
1230,湖滨风味食堂,香辣热狗,6,荤,份儿菜,6,文理学部
1255,湖滨风味食堂,肉夹馍,6,荤,小吃,6,文理学部
1263,湖滨风味食堂,馄饨,6,荤,面食,6,文理学部
1359,湖滨风味食堂珞珈面馆,麻辣面,6,素,面食,6,文理学部
1558,桂园食堂,素拉面,6,素,面食,6,文理学部
1559,桂园食堂,素刀削面,6,素,面食,6,文理学部
1606,桂园食堂,恩施炕土豆,6,素,小吃,6,文理学部
1655,桂园食堂,奶香豆沙包,6,素,面点,6,文理学部
1666,桂园食堂,全料炸酱面,6,荤,面食,6,文理学部
1674,桂园食堂,三鲜青菜豆丝,6,荤,面食,6,文理学部
1680,桂园食堂,三鲜青菜年糕,6,荤,小吃,6,文理学部
1681,桂园食堂,麻辣酱拌面,6,荤,小吃,6,文理学部
1702,桂园食堂,东北水饺,6,荤,面食,6,文理学部
1742,枫园食堂,热狗面包,6,素,面点,4.2,文理学部
1780,枫园食堂,黑芝麻热干面,6,素,面食,4.2,文理学部
1781,枫园食堂,酸菜肉沫热干面,6,荤,面食,4.2,文理学部
1790,枫园食堂,鸭血豆腐粉丝,6,荤,面食,4.2,文理学部
1791,枫园食堂,酸菜肉沫宽粉,6,荤,面食,4.2,文理学部
1792,枫园食堂,酸辣粉丝,6,荤,面食,4.2,文理学部
1910,枫园风味食堂,清汤饸饹面,6,素,面食,6,文理学部
1922,桂园食堂,炸酱粉,6,荤,面食,6,文理学部
1944,桂园食堂,香酥鸡排,6,荤,小吃,6,文理学部
1947,桂园食堂,木耳羊肉夹馍,6,荤,小吃,6,文理学部
1981,医学部食堂（一楼）,炒粉,6,素,面食,4.2,医学部
1982,医学部食堂（一楼）,炒面,6,素,面食,4.2,医学部
1983,医学部食堂（一楼）,炒花饭,6,素,面食,4.2,医学部
2005,工学部清真食堂,素拉面,6,素,面食,6,工学部
2211,桂园小食,葱香飞饼,6,素,小吃,6,文理学部
2337,桂园美食城,蒜香热干面,6,素,面食,6,文理学部
2411,枫园风味食堂,麻酱拌面,6,素,面食,6,文理学部
2447,医学部食堂（二楼）,梅菜扣肉,6,荤,份儿菜,6,医学部
2499,枫园风味食堂,蜜汁鸡腿,6,荤,小吃,6,文理学部
2544,医学部食堂（二楼）,粉蒸肉,6,荤,份儿菜,6,医学部
2548,医学部食堂（二楼）,红烧肉,6,荤,份儿菜,6,医学部
2567,医学部食堂（二楼）,麻将饸饹面,6,素,面食,4.2,医学部
2664,工学部二食堂（水苑）,麻酱拌面,6,荤,面食,6,工学部
2731,工学部二食堂（水苑）,黑芝麻糊,6,素,汤羹,6,工学部
2734,工学部二食堂（水苑）,桃胶枸杞莲子银耳美容美颜羹,6,素,汤羹,6,工学部
2735,工学部二食堂（水苑）,鲜肉馄饨,6,荤,面食,6,工学部
2744,工学部二食堂（水苑）,肉丝炒面,6,荤,面食,6,工学部
2745,工学部二食堂（水苑）,肉丝炒粉,6,荤,面食,6,工学部
2796,工学部二食堂（水苑）,金牌蒜香粉（面）,6,素,面食,6,工学部
2867,湖滨食堂,HBSI2868,6,荤,份儿菜,4.2,文理学部
2868,湖滨食堂,HBSI2869,6,素,份儿菜,4.2,文理学部
2869,湖滨食堂,HBSI2870,6,素,份儿菜,4.2,文理学部
2870,湖滨食堂,HBSI2871,6,素,份儿菜,4.2,文理学部
2871,湖滨食堂,HBSI2872,6,素,份儿菜,4.2,文理学部
2872,湖滨食堂,HBSI2873,6,素,份儿菜,4.2,文理学部
3010,梅园食堂,MYSI3011,6,素,份儿菜,4.2,文理学部
3011,梅园食堂,MYSI3012,6,素,份儿菜,4.2,文理学部
3012,梅园食堂,MYSI3013,6,荤,份儿菜,4.2,文理学部
3013,梅园食堂,MYSI3014,6,荤,份儿菜,4.2,文理学部
3127,梅园食堂,MYSIX3128,6,荤,份儿菜,4.2,文理学部
3128,梅园食堂,MYSIX3129,6,荤,份儿菜,4.2,文理学部
3129,梅园食堂,MYSIX3130,6,荤,份儿菜,4.2,文理学部
3130,梅园食堂,MYSIX3131,6,荤,份儿菜,4.2,文理学部
1151,湖滨食堂,畅优乳杆菌,5.8,素,小吃,4.06,文理学部
1443,桂园食堂,山药肉片,5.72,荤,份儿菜,5,文理学部
1444,桂园食堂,京酱肉丝,5.72,荤,份儿菜,5,文理学部
1445,桂园食堂,茶树菇肉丝,5.72,荤,份儿菜,5,文理学部
1446,桂园食堂,蘑菇鹌鹑蛋,5.72,荤,份儿菜,5,文理学部
1448,桂园食堂,香辣鸡翅中,5.72,荤,份儿菜,5,文理学部
1463,桂园食堂,排骨莲藕汤,5.72,荤,汤羹,5,文理学部
1464,桂园食堂,芸豆蹄花汤,5.72,荤,汤羹,5,文理学部
1465,桂园食堂,萝卜老鸭汤,5.72,荤,汤羹,5,文理学部
1467,桂园食堂,豉椒蒸鱼块,5.72,荤,份儿菜,5,文理学部
1468,桂园食堂,土豆粉蒸肉,5.72,荤,份儿菜,5,文理学部
1469,桂园食堂,香菇蒸滑鸡,5.72,荤,份儿菜,5,文理学部
1483,桂园食堂,干煸鱼块,5.72,荤,份儿菜,1.5,文理学部
1485,桂园食堂,奥尔良腿排,5.72,荤,份儿菜,8,文理学部
1486,桂园食堂,香酥鸡翅根,5.72,荤,份儿菜,5,文理学部
1487,桂园食堂,回锅鸭脯肉,5.72,荤,份儿菜,5,文理学部
1488,桂园食堂,香辣鸡块,5.72,荤,份儿菜,5,文理学部
1531,桂园食堂,青笋烧鸭块,5.72,荤,份儿菜,5,文理学部
1,信息学部三食堂,鸡蛋烤冷面,5.5,素,小吃,5.5,信息学部
14,信息学部三食堂,鸡蛋煎饼,5.5,素,小吃,5.5,信息学部
320,信息学部三食堂,豆腐汤面,5.5,素,面食,5.5,信息学部
677,信息学部二食堂（一楼）,机器刀削面,5.5,素,面食,3.85,信息学部
2120,工学部一食堂,炸酱面,5.5,素,面食,5.5,工学部
2122,工学部一食堂,鸭血粉,5.5,荤,面食,5.5,工学部
2124,工学部一食堂,蟹派三鲜面,5.5,荤,面食,5.5,工学部
2125,工学部一食堂,鱼丸三鲜面,5.5,荤,面食,5.5,工学部
2126,工学部一食堂,酸辣粉,5.5,素,面食,5.5,工学部
2127,工学部一食堂,榨菜肉丝粉,5.5,荤,面食,5.5,工学部
2128,工学部一食堂,酸菜肉沫粉,5.5,荤,面食,5.5,工学部
2918,湖滨食堂,HBFIPFI2919,5.5,素,份儿菜,3.85,文理学部
2919,湖滨食堂,HBFIPFI2920,5.5,素,份儿菜,3.85,文理学部
2920,湖滨食堂,HBFIPFI2921,5.5,素,份儿菜,3.85,文理学部
2921,湖滨食堂,HBFIPFI2922,5.5,素,份儿菜,3.85,文理学部
2922,湖滨食堂,HBFIPFI2923,5.5,素,份儿菜,3.85,文理学部
2923,湖滨食堂,HBFIPFI2924,5.5,素,份儿菜,3.85,文理学部
3054,梅园食堂,MYFIPTWFI3055,5.25,素,份儿菜,3.675,文理学部
136,信息学部三食堂,铁板豆腐,5,素,份儿菜,5,信息学部
138,信息学部三食堂,韭菜斩蛋,5,荤,份儿菜,5,信息学部
139,信息学部三食堂,青椒斩蛋,5,荤,份儿菜,5,信息学部
147,信息学部三食堂,番茄鸡蛋烩面,5,素,面食,5,信息学部
213,信息学部三食堂,番茄鸡蛋拉面,5,素,面食,5,信息学部
214,信息学部三食堂,三鲜拉面,5,荤,面食,5,信息学部
215,信息学部三食堂,海带拉面,5,素,面食,5,信息学部
223,信息学部三食堂,番茄鸡蛋刀削面,5,素,面食,5,信息学部
224,信息学部三食堂,三鲜刀削面,5,荤,面食,5,信息学部
225,信息学部三食堂,海带刀削面,5,素,面食,5,信息学部
233,信息学部三食堂,番茄鸡蛋米粉,5,素,面食,5,信息学部
234,信息学部三食堂,三鲜米粉,5,荤,面食,5,信息学部
235,信息学部三食堂,海带米粉,5,素,面食,5,信息学部
243,信息学部三食堂,番茄鸡蛋宽粉,5,素,面食,5,信息学部
244,信息学部三食堂,三鲜宽粉,5,荤,面食,5,信息学部
245,信息学部三食堂,海带宽粉,5,素,面食,5,信息学部
249,信息学部三食堂,重庆酸辣粉,5,荤,面食,5,信息学部
293,信息学部三食堂,煎饺,5,荤,面点,5,信息学部
371,信息学部三食堂,花生酱拌面,5,素,面食,5,信息学部
403,信息学部二食堂（一楼）,千张榨菜肉丝,5,荤,份儿菜,3.5,信息学部
404,信息学部二食堂（一楼）,玉米青豆鸡丁,5,荤,份儿菜,3.5,信息学部
405,信息学部二食堂（一楼）,青椒炒藕夹条,5,素,份儿菜,3.5,信息学部
406,信息学部二食堂（一楼）,黑木耳炒鸡蛋,5,素,份儿菜,3.5,信息学部
407,信息学部二食堂（一楼）,蒜黄炒鸡蛋,5,素,份儿菜,3.5,信息学部
408,信息学部二食堂（一楼）,杏鲍菇肉片,5,荤,份儿菜,3.5,信息学部
409,信息学部二食堂（一楼）,青椒爆猪肝,5,荤,份儿菜,3.5,信息学部
410,信息学部二食堂（一楼）,豆角炒肉丝,5,荤,份儿菜,3.5,信息学部
411,信息学部二食堂（一楼）,丝瓜炒鸡蛋,5,素,份儿菜,3.5,信息学部
412,信息学部二食堂（一楼）,黄瓜炒香肠,5,荤,份儿菜,3.5,信息学部
413,信息学部二食堂（一楼）,苦瓜炒肉片,5,荤,份儿菜,3.5,信息学部
414,信息学部二食堂（一楼）,宫保鸡丁,5,荤,份儿菜,3.5,信息学部
415,信息学部二食堂（一楼）,蒜苗肉丝,5,荤,份儿菜,3.5,信息学部
416,信息学部二食堂（一楼）,蒿芭肉丝,5,荤,份儿菜,3.5,信息学部
417,信息学部二食堂（一楼）,鱼香肉丝,5,荤,份儿菜,3.5,信息学部
418,信息学部二食堂（一楼）,莴苣肉片,5,荤,份儿菜,3.5,信息学部
419,信息学部二食堂（一楼）,小炒肉,5,荤,份儿菜,3.5,信息学部
473,信息学部二食堂（一楼）,煮鸡烧肉,5,荤,份儿菜,3.5,信息学部
474,信息学部二食堂（一楼）,土豆烧鸡,5,荤,份儿菜,3.5,信息学部
475,信息学部二食堂（一楼）,胡萝卜烧鸭,5,荤,份儿菜,3.5,信息学部
476,信息学部二食堂（一楼）,芋头烧肉,5,荤,份儿菜,3.5,信息学部
477,信息学部二食堂（一楼）,莴苣烧鸡腿,5,荤,份儿菜,3.5,信息学部
478,信息学部二食堂（一楼）,南笋烧花肉,5,荤,份儿菜,3.5,信息学部
479,信息学部二食堂（一楼）,腐竹烧肉,5,荤,份儿菜,3.5,信息学部
480,信息学部二食堂（一楼）,黄瓜烧鸡,5,荤,份儿菜,3.5,信息学部
510,信息学部二食堂（一楼）,鸡蛋蒸日式豆腐,5,素,份儿菜,3.5,信息学部
511,信息学部二食堂（一楼）,蟹黄蒸豆腐,5,荤,份儿菜,3.5,信息学部
512,信息学部二食堂（一楼）,糯米蒸豆腐,5,素,份儿菜,3.5,信息学部
513,信息学部二食堂（一楼）,蒸蛋饺,5,素,份儿菜,3.5,信息学部
514,信息学部二食堂（一楼）,川味千张卷,5,素,份儿菜,3.5,信息学部
515,信息学部二食堂（一楼）,黑椒土豆泥,5,素,份儿菜,3.5,信息学部
516,信息学部二食堂（一楼）,红糖糯米蒸莲藕,5,素,份儿菜,3.5,信息学部
517,信息学部二食堂（一楼）,湘味肉沫蒸豆腐,5,素,份儿菜,3.5,信息学部
518,信息学部二食堂（一楼）,秋葵蒸鸡蛋,5,荤,份儿菜,3.5,信息学部
556,信息学部二食堂（一楼）,孜然脆骨,5,荤,份儿菜,3.5,信息学部
557,信息学部二食堂（一楼）,孜然肉串,5,荤,份儿菜,3.5,信息学部
558,信息学部二食堂（一楼）,香煎藕饼,5,素,份儿菜,3.5,信息学部
559,信息学部二食堂（一楼）,香煎南瓜烙,5,素,份儿菜,3.5,信息学部
560,信息学部二食堂（一楼）,碳烤黑椒肠,5,荤,份儿菜,3.5,信息学部
628,信息学部二食堂（一楼）,扬州花饭,5,素,套餐,3.5,信息学部
629,信息学部二食堂（一楼）,糯米包油条,5,素,面点,3.5,信息学部
630,信息学部二食堂（一楼）,手抓饼,5,素,面点,3.5,信息学部
631,信息学部二食堂（一楼）,鸡蛋卷饼,5,素,面点,3.5,信息学部
632,信息学部二食堂（一楼）,陈氏酥饼,5,素,面点,3.5,信息学部
633,信息学部二食堂（一楼）,煎包,5,素,面点,3.5,信息学部
638,信息学部二食堂（一楼）,鸭血炖鸡鸭杂,5,荤,份儿菜,3.5,信息学部
639,信息学部二食堂（一楼）,猪肉炖粉条,5,荤,份儿菜,3.5,信息学部
640,信息学部二食堂（一楼）,糖醋鱼块,5,荤,份儿菜,3.5,信息学部
641,信息学部二食堂（一楼）,糖醋鸡柳,5,荤,份儿菜,3.5,信息学部
642,信息学部二食堂（一楼）,酸菜炖白肉血肠,5,荤,份儿菜,3.5,信息学部
643,信息学部二食堂（一楼）,黄焖鸡块,5,荤,份儿菜,3.5,信息学部
644,信息学部二食堂（一楼）,水煮鱼片,5,荤,份儿菜,3.5,信息学部
645,信息学部二食堂（一楼）,烩双丸,5,荤,份儿菜,3.5,信息学部
646,信息学部二食堂（一楼）,茄汁带鱼,5,荤,份儿菜,3.5,信息学部
647,信息学部二食堂（一楼）,五花肉炖萝卜,5,荤,份儿菜,3.5,信息学部
648,信息学部二食堂（一楼）,小鸡炖蘑菇,5,荤,份儿菜,3.5,信息学部
685,信息学部二食堂（一楼）,水果拼盘2,5,素,其它,3.5,信息学部
701,信息学部一食堂珞珈面馆,榨菜肉丝煲,5,荤,面食,5,信息学部
702,信息学部一食堂珞珈面馆,三鲜煲,5,荤,面食,5,信息学部
704,信息学部一食堂珞珈面馆,番茄鸡蛋煲,5,素,面食,5,信息学部
706,信息学部一食堂珞珈面馆,炸酱面,5,荤,面食,5,信息学部
707,信息学部一食堂珞珈面馆,三鲜馄饨,5,荤,面食,5,信息学部
708,信息学部一食堂珞珈面馆,葱油拌面,5,素,面食,5,信息学部
716,信息学部一食堂珞珈面馆,重庆小面,5,素,面食,5,信息学部
773,星湖园食堂,原汤粉,5,素,面食,5,信息学部
775,星湖园食堂,原汤刀削面,5,素,面食,5,信息学部
780,星湖园食堂,海带豆腐粉,5,素,面食,5,信息学部
786,星湖园食堂,鸡蛋炒饭,5,素,套餐,5,信息学部
787,星湖园食堂,扬州炒饭,5,素,套餐,5,信息学部
814,星湖园食堂,皮蛋瘦肉粥,5,荤,汤羹,5,信息学部
817,星湖园食堂,卤肉夹馍,5,荤,面点,5,信息学部
824,星湖园食堂,藤椒鸡排,5,荤,其它,5,信息学部
829,星湖园食堂,千层鲜肉饼,5,荤,面点,5,信息学部
830,星湖园食堂,千层肉松饼,5,荤,面点,5,信息学部
833,星湖园食堂,卤肉卷饼,5,荤,面点,5,信息学部
